_step,eval_loss,train_loss,smoothed_loss,lr
378,,4.3391,4.4509,0.00056
379,,4.3665,4.4549,0.000562
379,,4.3665,4.4549,0.000562
380,,4.4092,4.4406,0.000563
380,,4.4092,4.4406,0.000563
381,,4.3799,4.4183,0.000565
381,,4.3799,4.4183,0.000565
382,,4.3396,4.4028,0.000566
382,,4.3396,4.4028,0.000566
383,,4.323,4.3914,0.000568
383,,4.323,4.3914,0.000568
384,,4.3804,4.3852,0.000569
384,,4.3804,4.3852,0.000569
385,,4.5535,4.3908,0.000571
385,,4.5535,4.3908,0.000571
386,,4.3691,4.3816,0.000572
386,,4.3691,4.3816,0.000572
387,,4.4463,4.3906,0.000574
387,,4.4463,4.3906,0.000574
388,,4.2603,4.3828,0.000575
388,,4.2603,4.3828,0.000575
389,,4.2788,4.374,0.000577
389,,4.2788,4.374,0.000577
390,,4.2937,4.3625,0.000578
390,,4.2937,4.3625,0.000578
391,,4.3774,4.3622,0.00058
391,,4.3774,4.3622,0.00058
392,,4.4192,4.3702,0.000581
392,,4.4192,4.3702,0.000581
393,,4.4041,4.3783,0.000583
393,,4.4041,4.3783,0.000583
394,,4.3447,4.3747,0.000584
394,,4.3447,4.3747,0.000584
395,,4.3518,4.3545,0.000585
395,,4.3518,4.3545,0.000585
396,,4.4277,4.3604,0.000587
396,,4.4277,4.3604,0.000587
397,,4.2776,4.3435,0.000588
397,,4.2776,4.3435,0.000588
398,,4.3179,4.3493,0.00059
398,,4.3179,4.3493,0.00059
399,,4.4497,4.3664,0.000591
399,,4.4497,4.3664,0.000591
400,,4.2971,4.3667,0.000593
400,,4.2971,4.3667,0.000593
401,,4.3247,4.3615,0.000594
401,,4.3247,4.3615,0.000594
402,,4.1787,4.3374,0.000596
402,,4.1787,4.3374,0.000596
403,,4.1875,4.3157,0.000597
403,,4.1875,4.3157,0.000597
404,,4.1758,4.2989,0.000599
404,,4.1758,4.2989,0.000599
405,,4.2932,4.293,0.0006
405,,4.2932,4.293,0.0006
406,,4.3057,4.2808,0.000602
406,,4.3057,4.2808,0.000602
407,,4.3242,4.2854,0.000603
407,,4.3242,4.2854,0.000603
408,,4.3616,4.2898,0.000605
408,,4.3616,4.2898,0.000605
409,,4.2981,4.2747,0.000606
409,,4.2981,4.2747,0.000606
410,,4.4297,4.2879,0.000608
410,,4.4297,4.2879,0.000608
411,,4.2661,4.2821,0.000609
411,,4.2661,4.2821,0.000609
412,,4.363,4.3005,0.000611
412,,4.363,4.3005,0.000611
413,,4.2419,4.3059,0.000612
413,,4.2419,4.3059,0.000612
414,,4.3323,4.3216,0.000614
414,,4.3323,4.3216,0.000614
415,,4.2473,4.317,0.000615
415,,4.2473,4.317,0.000615
416,,4.1641,4.3028,0.000617
416,,4.1641,4.3028,0.000617
417,,4.0879,4.2792,0.000618
417,,4.0879,4.2792,0.000618
418,,4.1375,4.2568,0.00062
418,,4.1375,4.2568,0.00062
419,,4.2266,4.2496,0.000621
419,,4.2266,4.2496,0.000621
420,,4.2195,4.2286,0.000623
420,,4.2195,4.2286,0.000623
421,,4.167,4.2187,0.000624
421,,4.167,4.2187,0.000624
422,,4.1804,4.2004,0.000625
422,,4.1804,4.2004,0.000625
423,,4.1816,4.1944,0.000627
423,,4.1816,4.1944,0.000627
424,,4.2236,4.1835,0.000628
424,,4.2236,4.1835,0.000628
425,,4.2212,4.1809,0.00063
425,,4.2212,4.1809,0.00063
426,,4.1978,4.1843,0.000631
426,,4.1978,4.1843,0.000631
427,,4.1582,4.1913,0.000633
427,,4.1582,4.1913,0.000633
428,,4.3157,4.2092,0.000634
428,,4.3157,4.2092,0.000634
429,,4.1423,4.2007,0.000636
429,,4.1423,4.2007,0.000636
430,,4.1321,4.192,0.000637
430,,4.1321,4.192,0.000637
431,,4.0557,4.1809,0.000639
431,,4.0557,4.1809,0.000639
432,,4.0432,4.1671,0.00064
432,,4.0432,4.1671,0.00064
433,,4.0542,4.1544,0.000642
433,,4.0542,4.1544,0.000642
434,,3.9561,4.1276,0.000643
434,,3.9561,4.1276,0.000643
435,,4.1746,4.123,0.000645
435,,4.1746,4.123,0.000645
436,,4.1208,4.1153,0.000646
436,,4.1208,4.1153,0.000646
437,,3.9817,4.0976,0.000648
437,,3.9817,4.0976,0.000648
438,,4.0645,4.0725,0.000649
438,,4.0645,4.0725,0.000649
439,,4.2422,4.0825,0.000651
439,,4.2422,4.0825,0.000651
440,,4.165,4.0858,0.000652
440,,4.165,4.0858,0.000652
441,,4.1511,4.0953,0.000654
441,,4.1511,4.0953,0.000654
442,,4.1233,4.1033,0.000655
442,,4.1233,4.1033,0.000655
443,,4.229,4.1208,0.000657
443,,4.229,4.1208,0.000657
444,,4.1384,4.1391,0.000658
444,,4.1384,4.1391,0.000658
445,,4.0789,4.1295,0.00066
445,,4.0789,4.1295,0.00066
446,,4.127,4.1301,0.000661
446,,4.127,4.1301,0.000661
447,,4.1292,4.1448,0.000663
447,,4.1292,4.1448,0.000663
448,,4.2278,4.1612,0.000664
448,,4.2278,4.1612,0.000664
449,,4.1714,4.1541,0.000666
449,,4.1714,4.1541,0.000666
450,,3.9404,4.1316,0.000667
450,,3.9404,4.1316,0.000667
451,,4.1785,4.1344,0.000668
451,,4.1785,4.1344,0.000668
452,,4.0225,4.1243,0.00067
452,,4.0225,4.1243,0.00067
453,,4.175,4.1189,0.000671
453,,4.175,4.1189,0.000671
454,,4.1394,4.119,0.000673
454,,4.1394,4.119,0.000673
455,,4.051,4.1162,0.000674
455,,4.051,4.1162,0.000674
456,,4.0874,4.1123,0.000676
456,,4.0874,4.1123,0.000676
457,,4.1572,4.1151,0.000677
457,,4.1572,4.1151,0.000677
458,,4.084,4.1007,0.000679
458,,4.084,4.1007,0.000679
459,,4.084,4.0919,0.00068
459,,4.084,4.0919,0.00068
460,,4.1509,4.113,0.000682
460,,4.1509,4.113,0.000682
461,,4.165,4.1116,0.000683
461,,4.165,4.1116,0.000683
462,,4.0757,4.117,0.000685
462,,4.0757,4.117,0.000685
463,,4.0334,4.1028,0.000686
463,,4.0334,4.1028,0.000686
464,,4.0605,4.0949,0.000688
464,,4.0605,4.0949,0.000688
465,,4.054,4.0952,0.000689
465,,4.054,4.0952,0.000689
466,,4.0437,4.0908,0.000691
466,,4.0437,4.0908,0.000691
467,,4.0693,4.0821,0.000692
467,,4.0693,4.0821,0.000692
468,,4.1526,4.0889,0.000694
468,,4.1526,4.0889,0.000694
469,,3.9697,4.0775,0.000695
469,,3.9697,4.0775,0.000695
470,,4.1604,4.0784,0.000697
470,,4.1604,4.0784,0.000697
471,,4.1553,4.0775,0.000698
471,,4.1553,4.0775,0.000698
472,,4.0825,4.0781,0.0007
472,,4.0825,4.0781,0.0007
473,,4.0894,4.0837,0.000701
473,,4.0894,4.0837,0.000701
474,,4.0164,4.0793,0.000703
474,,4.0164,4.0793,0.000703
475,,4.0684,4.0808,0.000704
475,,4.0684,4.0808,0.000704
476,,4.0723,4.0836,0.000706
476,,4.0723,4.0836,0.000706
477,,4.1167,4.0884,0.000707
477,,4.1167,4.0884,0.000707
478,,3.9075,4.0638,0.000708
478,,3.9075,4.0638,0.000708
479,,4.1074,4.0776,0.00071
479,,4.1074,4.0776,0.00071
480,,3.96,4.0576,0.000711
480,,3.96,4.0576,0.000711
481,,3.9802,4.0401,0.000713
481,,3.9802,4.0401,0.000713
482,,3.9836,4.0302,0.000714
482,,3.9836,4.0302,0.000714
483,,4.0771,4.029,0.000716
483,,4.0771,4.029,0.000716
484,,4.0066,4.028,0.000717
484,,4.0066,4.028,0.000717
485,,3.9202,4.0132,0.000719
485,,3.9202,4.0132,0.000719
486,,3.928,3.9987,0.00072
486,,3.928,3.9987,0.00072
487,,4.0154,3.9886,0.000722
487,,4.0154,3.9886,0.000722
488,,3.9546,3.9933,0.000723
488,,3.9546,3.9933,0.000723
489,,4.02,3.9846,0.000725
489,,4.02,3.9846,0.000725
490,,3.9158,3.9802,0.000726
490,,3.9158,3.9802,0.000726
491,,3.8777,3.9699,0.000728
491,,3.8777,3.9699,0.000728
492,,3.8506,3.9566,0.000729
492,,3.8506,3.9566,0.000729
493,,3.7764,3.9265,0.000731
493,,3.7764,3.9265,0.000731
494,,3.8723,3.9131,0.000732
494,,3.8723,3.9131,0.000732
495,,3.7268,3.8937,0.000734
495,,3.7268,3.8937,0.000734
496,,3.7972,3.8807,0.000735
496,,3.7972,3.8807,0.000735
497,,3.9526,3.8744,0.000737
497,,3.9526,3.8744,0.000737
498,,3.8794,3.8669,0.000738
498,,3.8794,3.8669,0.000738
499,,3.8237,3.8473,0.00074
499,,3.8237,3.8473,0.00074
500,,3.7466,3.8303,0.000741
500,,3.7466,3.8303,0.000741
501,,3.781,3.8207,0.000743
501,,3.781,3.8207,0.000743
502,,3.8298,3.8186,0.000744
502,,3.8298,3.8186,0.000744
503,,3.8179,3.8227,0.000746
503,,3.8179,3.8227,0.000746
504,,3.9177,3.8273,0.000747
504,,3.9177,3.8273,0.000747
505,,3.7866,3.8333,0.000749
505,,3.7866,3.8333,0.000749
506,,3.8689,3.8404,0.00075
506,,3.8689,3.8404,0.00075
507,,3.8318,3.8283,0.000751
507,,3.8318,3.8283,0.000751
508,,3.9084,3.8312,0.000753
508,,3.9084,3.8312,0.000753
509,,3.8413,3.833,0.000754
509,,3.8413,3.833,0.000754
510,,3.8359,3.8419,0.000756
510,,3.8359,3.8419,0.000756
511,,3.8105,3.8449,0.000757
511,,3.8105,3.8449,0.000757
512,,3.8157,3.8435,0.000759
512,,3.8157,3.8435,0.000759
513,,3.7063,3.8323,0.00076
513,,3.7063,3.8323,0.00076
514,,3.8274,3.8233,0.000762
514,,3.8274,3.8233,0.000762
515,,3.7822,3.8229,0.000763
515,,3.7822,3.8229,0.000763
516,,3.8015,3.8161,0.000765
516,,3.8015,3.8161,0.000765
517,,3.9163,3.8246,0.000766
517,,3.9163,3.8246,0.000766
518,,3.8447,3.8182,0.000768
518,,3.8447,3.8182,0.000768
519,,3.8484,3.8189,0.000769
519,,3.8484,3.8189,0.000769
520,,3.7439,3.8097,0.000771
520,,3.7439,3.8097,0.000771
521,,3.6072,3.7894,0.000772
521,,3.6072,3.7894,0.000772
522,,3.801,3.7879,0.000774
522,,3.801,3.7879,0.000774
523,,3.5862,3.7759,0.000775
523,,3.5862,3.7759,0.000775
524,,3.7383,3.767,0.000777
524,,3.7383,3.767,0.000777
525,,3.8745,3.7762,0.000778
525,,3.8745,3.7762,0.000778
526,,3.6863,3.7647,0.00078
526,,3.6863,3.7647,0.00078
527,,3.7261,3.7457,0.000781
527,,3.7261,3.7457,0.000781
528,,3.7024,3.7314,0.000783
528,,3.7024,3.7314,0.000783
529,,3.6555,3.7121,0.000784
529,,3.6555,3.7121,0.000784
530,,3.7986,3.7176,0.000786
530,,3.7986,3.7176,0.000786
531,,3.7253,3.7294,0.000787
531,,3.7253,3.7294,0.000787
532,,3.7319,3.7225,0.000789
532,,3.7319,3.7225,0.000789
533,,3.639,3.7278,0.00079
533,,3.639,3.7278,0.00079
534,,3.7271,3.7267,0.000792
534,,3.7271,3.7267,0.000792
535,,3.7898,3.7182,0.000793
535,,3.7898,3.7182,0.000793
536,,3.7554,3.7251,0.000794
536,,3.7554,3.7251,0.000794
537,,3.6001,3.7125,0.000796
537,,3.6001,3.7125,0.000796
538,,3.6492,3.7072,0.000797
538,,3.6492,3.7072,0.000797
539,,3.6406,3.7057,0.000799
539,,3.6406,3.7057,0.000799
540,,3.686,3.6944,0.0008
540,,3.686,3.6944,0.0008
541,,3.7727,3.6992,0.000802
541,,3.7727,3.6992,0.000802
542,,3.7178,3.6978,0.000803
542,,3.7178,3.6978,0.000803
543,,3.6724,3.7011,0.000805
543,,3.6724,3.7011,0.000805
544,,3.686,3.697,0.000806
544,,3.686,3.697,0.000806
545,,3.698,3.6878,0.000808
545,,3.698,3.6878,0.000808
546,,3.7402,3.6863,0.000809
546,,3.7402,3.6863,0.000809
547,,3.6982,3.6961,0.000811
547,,3.6982,3.6961,0.000811
548,,3.6562,3.6968,0.000812
548,,3.6562,3.6968,0.000812
549,,3.6697,3.6997,0.000814
549,,3.6697,3.6997,0.000814
550,,3.7527,3.7064,0.000815
550,,3.7527,3.7064,0.000815
551,,3.6863,3.6978,0.000817
551,,3.6863,3.6978,0.000817
552,,3.6052,3.6865,0.000818
552,,3.6052,3.6865,0.000818
553,,3.7117,3.6904,0.00082
553,,3.7117,3.6904,0.00082
554,,3.5105,3.6729,0.000821
554,,3.5105,3.6729,0.000821
555,,3.5222,3.6553,0.000823
555,,3.5222,3.6553,0.000823
556,,3.4778,3.6291,0.000824
556,,3.4778,3.6291,0.000824
557,,3.6479,3.624,0.000826
557,,3.6479,3.624,0.000826
558,,3.5737,3.6158,0.000827
558,,3.5737,3.6158,0.000827
559,,3.667,3.6155,0.000829
559,,3.667,3.6155,0.000829
560,,3.6672,3.607,0.00083
560,,3.6672,3.607,0.00083
561,,3.6599,3.6043,0.000832
561,,3.6599,3.6043,0.000832
562,,3.6484,3.6086,0.000833
562,,3.6484,3.6086,0.000833
563,,3.6079,3.5983,0.000834
563,,3.6079,3.5983,0.000834
564,,3.6614,3.6134,0.000836
564,,3.6614,3.6134,0.000836
565,,3.5344,3.6146,0.000837
565,,3.5344,3.6146,0.000837
566,,3.6807,3.6349,0.000839
566,,3.6807,3.6349,0.000839
567,,3.4996,3.62,0.00084
567,,3.4996,3.62,0.00084
568,,3.6721,3.6299,0.000842
568,,3.6721,3.6299,0.000842
569,,3.5437,3.6175,0.000843
569,,3.5437,3.6175,0.000843
570,,3.6506,3.6159,0.000845
570,,3.6506,3.6159,0.000845
571,,3.7039,3.6203,0.000846
571,,3.7039,3.6203,0.000846
572,,3.7273,3.6282,0.000848
572,,3.7273,3.6282,0.000848
573,,3.6379,3.6312,0.000849
573,,3.6379,3.6312,0.000849
574,,3.688,3.6338,0.000851
574,,3.688,3.6338,0.000851
575,,3.3921,3.6196,0.000852
575,,3.3921,3.6196,0.000852
576,,3.5161,3.6031,0.000854
576,,3.5161,3.6031,0.000854
577,,3.5454,3.6077,0.000855
577,,3.5454,3.6077,0.000855
578,,3.5984,3.6003,0.000857
578,,3.5984,3.6003,0.000857
579,,3.5159,3.5976,0.000858
579,,3.5159,3.5976,0.000858
580,,3.5172,3.5842,0.00086
580,,3.5172,3.5842,0.00086
581,,3.5818,3.572,0.000861
581,,3.5818,3.572,0.000861
582,,3.5327,3.5526,0.000863
582,,3.5327,3.5526,0.000863
583,,3.5986,3.5486,0.000864
583,,3.5986,3.5486,0.000864
584,,3.4575,3.5256,0.000866
584,,3.4575,3.5256,0.000866
585,,3.455,3.5319,0.000867
585,,3.455,3.5319,0.000867
586,,3.3442,3.5147,0.000869
586,,3.3442,3.5147,0.000869
587,,3.4407,3.5042,0.00087
587,,3.4407,3.5042,0.00087
588,,3.4797,3.4923,0.000872
588,,3.4797,3.4923,0.000872
589,,3.4417,3.4849,0.000873
589,,3.4417,3.4849,0.000873
590,,3.373,3.4705,0.000875
590,,3.373,3.4705,0.000875
591,,3.4749,3.4598,0.000876
591,,3.4749,3.4598,0.000876
592,,3.418,3.4483,0.000877
592,,3.418,3.4483,0.000877
593,,3.4373,3.4322,0.000879
593,,3.4373,3.4322,0.000879
594,,3.4832,3.4348,0.00088
594,,3.4832,3.4348,0.00088
595,,3.3652,3.4258,0.000882
595,,3.3652,3.4258,0.000882
596,,3.4202,3.4334,0.000883
596,,3.4202,3.4334,0.000883
597,,3.415,3.4308,0.000885
597,,3.415,3.4308,0.000885
598,,3.4177,3.4246,0.000886
598,,3.4177,3.4246,0.000886
599,,3.4663,3.4271,0.000888
599,,3.4663,3.4271,0.000888
600,,3.3789,3.4277,0.000889
600,,3.3789,3.4277,0.000889
601,,3.3745,3.4176,0.000891
601,,3.3745,3.4176,0.000891
602,,3.4644,3.4223,0.000892
602,,3.4644,3.4223,0.000892
603,,3.3684,3.4154,0.000894
603,,3.3684,3.4154,0.000894
604,,3.3235,3.3994,0.000895
604,,3.3235,3.3994,0.000895
605,,3.3728,3.4002,0.000897
605,,3.3728,3.4002,0.000897
606,,3.3704,3.3952,0.000898
606,,3.3704,3.3952,0.000898
607,,3.344,3.3881,0.0009
607,,3.344,3.3881,0.0009
608,,3.2949,3.3758,0.000901
608,,3.2949,3.3758,0.000901
609,,3.2429,3.3535,0.000903
609,,3.2429,3.3535,0.000903
610,,3.3528,3.3509,0.000904
610,,3.3528,3.3509,0.000904
611,,3.2046,3.3339,0.000906
611,,3.2046,3.3339,0.000906
612,,3.3101,3.3184,0.000907
612,,3.3101,3.3184,0.000907
613,,3.4077,3.3224,0.000909
613,,3.4077,3.3224,0.000909
614,,3.2417,3.3142,0.00091
614,,3.2417,3.3142,0.00091
615,,3.2804,3.3049,0.000912
615,,3.2804,3.3049,0.000912
616,,3.4009,3.308,0.000913
616,,3.4009,3.308,0.000913
617,,3.365,3.3101,0.000915
617,,3.365,3.3101,0.000915
618,,3.1635,3.2969,0.000916
618,,3.1635,3.2969,0.000916
619,,3.2539,3.298,0.000917
619,,3.2539,3.298,0.000917
620,,3.3179,3.2946,0.000919
620,,3.3179,3.2946,0.000919
621,,3.1886,3.293,0.00092
621,,3.1886,3.293,0.00092
622,,3.1874,3.2807,0.000922
622,,3.1874,3.2807,0.000922
623,,3.2281,3.2627,0.000923
623,,3.2281,3.2627,0.000923
624,,3.2894,3.2675,0.000925
624,,3.2894,3.2675,0.000925
625,,3.4307,3.2825,0.000926
625,,3.4307,3.2825,0.000926
626,,3.3806,3.2805,0.000928
626,,3.3806,3.2805,0.000928
627,,3.3562,3.2796,0.000929
627,,3.3562,3.2796,0.000929
628,,3.3108,3.2944,0.000931
628,,3.3108,3.2944,0.000931
629,,3.2383,3.2928,0.000932
629,,3.2383,3.2928,0.000932
630,,3.3025,3.2913,0.000934
630,,3.3025,3.2913,0.000934
631,,3.3203,3.3044,0.000935
631,,3.3203,3.3044,0.000935
632,,3.3362,3.3193,0.000937
632,,3.3362,3.3193,0.000937
633,,3.2874,3.3252,0.000938
633,,3.2874,3.3252,0.000938
634,,3.2981,3.3261,0.00094
634,,3.2981,3.3261,0.00094
635,,3.3752,3.3206,0.000941
635,,3.3752,3.3206,0.000941
636,,3.4005,3.3225,0.000943
636,,3.4005,3.3225,0.000943
637,,3.3193,3.3189,0.000944
637,,3.3193,3.3189,0.000944
638,,3.4028,3.3281,0.000946
638,,3.4028,3.3281,0.000946
639,,3.3503,3.3393,0.000947
639,,3.3503,3.3393,0.000947
640,,3.2537,3.3344,0.000949
640,,3.2537,3.3344,0.000949
641,,3.4371,3.3461,0.00095
641,,3.4371,3.3461,0.00095
642,,3.2717,3.3396,0.000952
642,,3.2717,3.3396,0.000952
643,,3.3462,3.3455,0.000953
643,,3.3462,3.3455,0.000953
644,,3.2764,3.3433,0.000955
644,,3.2764,3.3433,0.000955
645,,3.3149,3.3373,0.000956
645,,3.3149,3.3373,0.000956
646,,3.3977,3.337,0.000958
646,,3.3977,3.337,0.000958
647,,3.3044,3.3355,0.000959
647,,3.3044,3.3355,0.000959
648,,3.2533,3.3206,0.00096
648,,3.2533,3.3206,0.00096
649,,3.3508,3.3206,0.000962
649,,3.3508,3.3206,0.000962
650,,3.2883,3.3241,0.000963
650,,3.2883,3.3241,0.000963
651,,3.3206,3.3124,0.000965
651,,3.3206,3.3124,0.000965
652,,3.3137,3.3166,0.000966
652,,3.3137,3.3166,0.000966
653,,3.3193,3.314,0.000968
653,,3.3193,3.314,0.000968
654,,3.2216,3.3085,0.000969
654,,3.2216,3.3085,0.000969
655,,3.165,3.2935,0.000971
655,,3.165,3.2935,0.000971
656,,3.261,3.2798,0.000972
656,,3.261,3.2798,0.000972
657,,3.3225,3.2816,0.000974
657,,3.3225,3.2816,0.000974
658,,3.25,3.2813,0.000975
658,,3.25,3.2813,0.000975
659,,3.2097,3.2672,0.000977
659,,3.2097,3.2672,0.000977
660,,3.2527,3.2636,0.000978
660,,3.2527,3.2636,0.000978
661,,3.2256,3.2541,0.00098
661,,3.2256,3.2541,0.00098
662,,3.229,3.2456,0.000981
662,,3.229,3.2456,0.000981
663,,3.1904,3.2328,0.000983
663,,3.1904,3.2328,0.000983
664,,3.1919,3.2298,0.000984
664,,3.1919,3.2298,0.000984
665,,3.1013,3.2234,0.000986
665,,3.1013,3.2234,0.000986
666,,3.2271,3.22,0.000987
666,,3.2271,3.22,0.000987
667,,3.2852,3.2163,0.000989
667,,3.2852,3.2163,0.000989
668,,3.1204,3.2033,0.00099
668,,3.1204,3.2033,0.00099
669,,3.1367,3.196,0.000992
669,,3.1367,3.196,0.000992
670,,3.1746,3.1882,0.000993
670,,3.1746,3.1882,0.000993
671,,3.2073,3.1864,0.000995
671,,3.2073,3.1864,0.000995
672,,3.0403,3.1675,0.000996
672,,3.0403,3.1675,0.000996
673,,3.252,3.1737,0.000998
673,,3.252,3.1737,0.000998
674,,3.1692,3.1714,0.000999
674,,3.1692,3.1714,0.000999
675,,3.0776,3.169,0.001
675,,3.0776,3.169,0.001
676,,3.334,3.1797,0.001002
676,,3.334,3.1797,0.001002
677,,3.2168,3.1729,0.001003
677,,3.2168,3.1729,0.001003
678,,3.179,3.1787,0.001005
678,,3.179,3.1787,0.001005
679,,3.1729,3.1823,0.001006
679,,3.1729,3.1823,0.001006
680,,3.2234,3.1872,0.001008
680,,3.2234,3.1872,0.001008
681,,3.1692,3.1834,0.001009
681,,3.1692,3.1834,0.001009
682,,3.1718,3.1966,0.001011
682,,3.1718,3.1966,0.001011
683,,3.1897,3.1903,0.001012
683,,3.1897,3.1903,0.001012
684,,3.2379,3.1972,0.001014
684,,3.2379,3.1972,0.001014
685,,3.147,3.2042,0.001015
685,,3.147,3.2042,0.001015
686,,3.2605,3.1968,0.001017
686,,3.2605,3.1968,0.001017
687,,3.1366,3.1888,0.001018
687,,3.1366,3.1888,0.001018
688,,3.2043,3.1913,0.00102
688,,3.2043,3.1913,0.00102
689,,3.1313,3.1872,0.001021
689,,3.1313,3.1872,0.001021
690,,3.0338,3.1682,0.001023
690,,3.0338,3.1682,0.001023
691,,3.0795,3.1592,0.001024
691,,3.0795,3.1592,0.001024
692,,3.0481,3.1469,0.001026
692,,3.0481,3.1469,0.001026
693,,3.04,3.1319,0.001027
693,,3.04,3.1319,0.001027
694,,3.1438,3.1225,0.001029
694,,3.1438,3.1225,0.001029
695,,2.8582,3.0936,0.00103
695,,2.8582,3.0936,0.00103
696,,3.0654,3.0741,0.001032
696,,3.0654,3.0741,0.001032
697,,2.8875,3.0492,0.001033
697,,2.8875,3.0492,0.001033
698,,3.0498,3.0337,0.001035
698,,3.0498,3.0337,0.001035
699,,3.0411,3.0247,0.001036
699,,3.0411,3.0247,0.001036
700,,3.0012,3.0215,0.001038
700,,3.0012,3.0215,0.001038
701,,3.1277,3.0263,0.001039
701,,3.1277,3.0263,0.001039
702,,3.085,3.03,0.001041
702,,3.085,3.03,0.001041
703,,2.9681,3.0228,0.001042
703,,2.9681,3.0228,0.001042
704,,3.0596,3.0144,0.001043
704,,3.0596,3.0144,0.001043
705,,2.8066,3.0092,0.001045
705,,2.8066,3.0092,0.001045
706,,2.8514,2.9878,0.001046
706,,2.8514,2.9878,0.001046
707,,2.9369,2.9927,0.001048
707,,2.9369,2.9927,0.001048
708,,2.882,2.976,0.001049
708,,2.882,2.976,0.001049
709,,2.9801,2.9699,0.001051
709,,2.9801,2.9699,0.001051
710,,3.0562,2.9754,0.001052
710,,3.0562,2.9754,0.001052
711,,3.0289,2.9655,0.001054
711,,3.0289,2.9655,0.001054
712,,3.1191,2.9689,0.001055
712,,3.1191,2.9689,0.001055
713,,3.1155,2.9836,0.001057
713,,3.1155,2.9836,0.001057
714,,2.954,2.9731,0.001058
714,,2.954,2.9731,0.001058
715,,3.1694,3.0094,0.00106
715,,3.1694,3.0094,0.00106
716,,3.0815,3.0324,0.001061
716,,3.0815,3.0324,0.001061
717,,3.106,3.0493,0.001063
717,,3.106,3.0493,0.001063
718,,3.145,3.0756,0.001064
718,,3.145,3.0756,0.001064
719,,3.0771,3.0853,0.001066
719,,3.0771,3.0853,0.001066
720,,3.0337,3.083,0.001067
720,,3.0337,3.083,0.001067
721,,3.1482,3.095,0.001069
721,,3.1482,3.095,0.001069
722,,3.2537,3.1084,0.00107
722,,3.2537,3.1084,0.00107
723,,3.238,3.1207,0.001072
723,,3.238,3.1207,0.001072
724,,3.271,3.1524,0.001073
724,,3.271,3.1524,0.001073
725,,3.312,3.1666,0.001075
725,,3.312,3.1666,0.001075
726,,3.2321,3.1817,0.001076
726,,3.2321,3.1817,0.001076
727,,3.3486,3.2059,0.001078
727,,3.3486,3.2059,0.001078
728,,3.2068,3.2121,0.001079
728,,3.2068,3.2121,0.001079
729,,3.2549,3.2299,0.001081
729,,3.2549,3.2299,0.001081
730,,3.3018,3.2567,0.001082
730,,3.3018,3.2567,0.001082
731,,3.3889,3.2808,0.001083
731,,3.3889,3.2808,0.001083
732,,3.2157,3.277,0.001085
732,,3.2157,3.277,0.001085
733,,3.1897,3.2721,0.001086
733,,3.1897,3.2721,0.001086
734,,3.4656,3.2916,0.001088
734,,3.4656,3.2916,0.001088
735,,3.303,3.2907,0.001089
735,,3.303,3.2907,0.001089
736,,3.3206,3.2995,0.001091
736,,3.3206,3.2995,0.001091
737,,3.1484,3.2795,0.001092
737,,3.1484,3.2795,0.001092
738,,3.2383,3.2827,0.001094
738,,3.2383,3.2827,0.001094
739,,3.2985,3.287,0.001095
739,,3.2985,3.287,0.001095
740,,3.2355,3.2804,0.001097
740,,3.2355,3.2804,0.001097
741,,3.1409,3.2556,0.001098
741,,3.1409,3.2556,0.001098
742,,3.2141,3.2554,0.0011
742,,3.2141,3.2554,0.0011
743,,3.189,3.2554,0.001101
743,,3.189,3.2554,0.001101
744,,3.1592,3.2247,0.001103
744,,3.1592,3.2247,0.001103
745,,3.1003,3.2045,0.001104
745,,3.1003,3.2045,0.001104
746,,3.0527,3.1777,0.001106
746,,3.0527,3.1777,0.001106
747,,3.1055,3.1734,0.001107
747,,3.1055,3.1734,0.001107
748,,3.124,3.162,0.001109
748,,3.124,3.162,0.001109
749,,3.076,3.1397,0.00111
749,,3.076,3.1397,0.00111
750,,3.0837,3.1245,0.001112
750,,3.0837,3.1245,0.001112
751,,3.1421,3.1247,0.001113
751,,3.1421,3.1247,0.001113
752,,3.0216,3.1054,0.001115
752,,3.0216,3.1054,0.001115
753,,3.0378,3.0903,0.001116
753,,3.0378,3.0903,0.001116
754,,2.9385,3.0682,0.001118
754,,2.9385,3.0682,0.001118
755,,3.0181,3.06,0.001119
755,,3.0181,3.06,0.001119
756,,3.0938,3.0641,0.001121
756,,3.0938,3.0641,0.001121
757,,3.1309,3.0667,0.001122
757,,3.1309,3.0667,0.001122
758,,3.1602,3.0703,0.001124
758,,3.1602,3.0703,0.001124
759,,3.0431,3.067,0.001125
759,,3.0431,3.067,0.001125
760,,3.0938,3.068,0.001126
760,,3.0938,3.068,0.001126
761,,3.1968,3.0734,0.001128
761,,3.1968,3.0734,0.001128
762,,3.022,3.0735,0.001129
762,,3.022,3.0735,0.001129
763,,3.0461,3.0743,0.001131
763,,3.0461,3.0743,0.001131
764,,2.8256,3.063,0.001132
764,,2.8256,3.063,0.001132
765,,3.0056,3.0618,0.001134
765,,3.0056,3.0618,0.001134
766,,2.9763,3.05,0.001135
766,,2.9763,3.05,0.001135
767,,2.9553,3.0325,0.001137
767,,2.9553,3.0325,0.001137
768,,3.0557,3.022,0.001138
768,,3.0557,3.022,0.001138
769,,3.0045,3.0182,0.00114
769,,3.0045,3.0182,0.00114
770,,2.8895,2.9977,0.001141
770,,2.8895,2.9977,0.001141
771,,3.0529,2.9833,0.001143
